Instance,Run,Algo,InitCost,FinalCost
nug12,162,G,860,592
nug12,162,S,750,590
nug12,163,G,766,614
nug12,163,S,786,620
nug12,164,G,714,608
nug12,164,S,770,602
nug12,165,G,858,664
nug12,165,S,898,600
nug12,166,G,822,612
nug12,166,S,824,592
nug12,167,G,800,624
nug12,167,S,882,604
nug12,168,G,792,628
nug12,168,S,926,612
nug12,169,G,768,590
nug12,169,S,812,626
nug12,170,G,794,612
nug12,170,S,834,598
nug12,171,G,802,578
nug12,171,S,802,600
nug12,172,G,936,608
nug12,172,S,854,612
nug12,173,G,772,606
nug12,173,S,880,590
nug12,174,G,754,608
nug12,174,S,788,596
nug12,175,G,806,612
nug12,175,S,858,638
nug12,176,G,892,664
nug12,176,S,736,604
nug12,177,G,728,602
nug12,177,S,748,600
nug12,178,G,804,594
nug12,178,S,850,590
nug12,179,G,610,608
nug12,179,S,744,600
nug12,180,G,728,630
nug12,180,S,850,596
nug12,181,G,856,608
nug12,181,S,902,600
nug12,182,G,786,630
nug12,182,S,752,602
nug12,183,G,942,620
nug12,183,S,858,604
nug12,184,G,836,592
nug12,184,S,762,616
nug12,185,G,836,592
nug12,185,S,768,618
nug12,186,G,844,616
nug12,186,S,712,594
nug12,187,G,766,618
nug12,187,S,864,594
nug12,188,G,870,628
nug12,188,S,780,612
nug12,189,G,742,632
nug12,189,S,830,590
nug12,190,G,800,622
nug12,190,S,826,600
nug12,191,G,856,616
nug12,191,S,860,582
nug12,192,G,768,614
nug12,192,S,736,610
nug12,193,G,862,604
nug12,193,S,822,578
nug12,194,G,846,598
nug12,194,S,790,652
nug12,195,G,826,596
nug12,195,S,742,590
nug12,196,G,784,602
nug12,196,S,804,606
nug12,197,G,766,600
nug12,197,S,806,600
nug12,198,G,774,586
nug12,198,S,848,612
nug12,199,G,828,622
nug12,199,S,840,618
nug12,200,G,724,612
nug12,200,S,780,616
nug12,201,G,736,602
nug12,201,S,734,620
nug12,202,G,810,650
nug12,202,S,836,622
nug12,203,G,768,586
nug12,203,S,822,636
nug12,204,G,764,622
nug12,204,S,870,604
nug12,205,G,718,610
nug12,205,S,840,630
nug12,206,G,790,622
nug12,206,S,770,612
nug12,207,G,822,594
nug12,207,S,832,620
nug12,208,G,718,630
nug12,208,S,720,610
nug12,209,G,730,608
nug12,209,S,814,592
nug12,210,G,706,624
nug12,210,S,788,612
nug12,211,G,782,634
nug12,211,S,796,600
nug12,212,G,774,586
nug12,212,S,916,586
nug12,213,G,724,592
nug12,213,S,786,626
nug12,214,G,866,594
nug12,214,S,816,586
nug12,215,G,800,636
nug12,215,S,880,628
nug12,216,G,744,622
nug12,216,S,870,604
nug12,217,G,744,604
nug12,217,S,834,660
nug12,218,G,890,622
nug12,218,S,748,600
nug12,219,G,716,610
nug12,219,S,788,630
nug12,220,G,860,592
nug12,220,S,800,622
nug12,221,G,882,600
nug12,221,S,792,590
nug12,222,G,796,612
nug12,222,S,802,590
nug12,223,G,818,638
nug12,223,S,790,602
nug12,224,G,846,620
nug12,224,S,860,646
nug12,225,G,828,600
nug12,225,S,738,610
nug12,226,G,724,600
nug12,226,S,772,590
nug12,227,G,766,618
nug12,227,S,780,640
nug12,228,G,816,590
nug12,228,S,836,628
nug12,229,G,876,592
nug12,229,S,852,588
nug12,230,G,878,600
nug12,230,S,842,588
nug12,231,G,756,596
nug12,231,S,770,598
nug12,232,G,782,638
nug12,232,S,812,596
nug12,233,G,848,590
nug12,233,S,820,622
nug12,234,G,840,604
nug12,234,S,806,586
nug12,235,G,806,622
nug12,235,S,770,606
nug12,236,G,836,600
nug12,236,S,794,598
nug12,237,G,800,590
nug12,237,S,830,596
nug12,238,G,822,630
nug12,238,S,830,622
nug12,239,G,798,600
nug12,239,S,784,620
nug12,240,G,794,630
nug12,240,S,836,602
nug12,241,G,842,608
nug12,241,S,854,592
nug12,242,G,864,616
nug12,242,S,858,590
nug12,243,G,830,604
nug12,243,S,822,602
nug12,244,G,832,604
nug12,244,S,708,612
nug12,245,G,790,610
nug12,245,S,776,606
nug12,246,G,796,600
nug12,246,S,912,590
nug12,247,G,752,604
nug12,247,S,772,620
nug12,248,G,790,610
nug12,248,S,900,596
nug12,249,G,878,596
nug12,249,S,822,592
nug12,250,G,828,612
nug12,250,S,718,606
nug12,251,G,812,618
nug12,251,S,862,586
nug12,252,G,764,626
nug12,252,S,788,586
nug12,253,G,788,644
nug12,253,S,850,606
nug12,254,G,870,604
nug12,254,S,760,590
nug12,255,G,842,608
nug12,255,S,776,610
nug12,256,G,744,610
nug12,256,S,784,622
nug12,257,G,850,630
nug12,257,S,772,598
nug12,258,G,792,610
nug12,258,S,746,594
nug12,259,G,748,612
nug12,259,S,798,588
nug12,260,G,762,610
nug12,260,S,792,620
nug12,261,G,840,594
nug12,261,S,846,602
nug12,262,G,808,600
nug12,262,S,820,624
nug12,263,G,848,604
nug12,263,S,868,642
nug12,264,G,792,630
nug12,264,S,810,612
nug12,265,G,794,614
nug12,265,S,746,632
nug12,266,G,816,618
nug12,266,S,872,618
nug12,267,G,772,640
nug12,267,S,988,618
nug12,268,G,828,622
nug12,268,S,816,604
nug12,269,G,748,608
nug12,269,S,820,612
nug12,270,G,838,620
nug12,270,S,844,642
nug12,271,G,762,586
nug12,271,S,820,590
nug12,272,G,868,592
nug12,272,S,864,606
nug12,273,G,814,622
nug12,273,S,764,606
nug12,274,G,796,620
nug12,274,S,806,612
nug12,275,G,866,632
nug12,275,S,810,610
nug12,276,G,842,622
nug12,276,S,812,618
nug12,277,G,780,592
nug12,277,S,802,612
nug12,278,G,818,630
nug12,278,S,836,618
nug12,279,G,794,620
nug12,279,S,868,612
nug12,280,G,840,598
nug12,280,S,844,602
nug12,281,G,842,600
nug12,281,S,806,610
nug12,282,G,806,608
nug12,282,S,824,614
nug12,283,G,794,590
nug12,283,S,752,658
nug12,284,G,836,656
nug12,284,S,822,614
nug12,285,G,912,610
nug12,285,S,788,604
nug12,286,G,828,648
nug12,286,S,866,624
nug12,287,G,892,600
nug12,287,S,862,640
nug12,288,G,828,594
nug12,288,S,786,600
nug12,289,G,824,594
nug12,289,S,912,612
nug12,290,G,888,600
nug12,290,S,832,610
nug12,291,G,772,590
nug12,291,S,800,600
nug12,292,G,794,590
nug12,292,S,804,610
nug12,293,G,784,608
nug12,293,S,862,594
nug12,294,G,824,622
nug12,294,S,862,598
nug12,295,G,832,606
nug12,295,S,716,588
nug12,296,G,812,592
nug12,296,S,878,610
nug12,297,G,900,600
nug12,297,S,786,600
nug12,298,G,738,606
nug12,298,S,856,596
nug12,299,G,790,620
nug12,299,S,836,622
nug12,300,G,868,600
nug12,300,S,840,612
nug12,301,G,728,612
nug12,301,S,762,606
nug12,302,G,746,600
nug12,302,S,896,642
nug12,303,G,774,628
nug12,303,S,802,608
nug12,304,G,752,610
nug12,304,S,800,590
nug12,305,G,774,622
nug12,305,S,888,606
nug12,306,G,782,610
nug12,306,S,754,638
nug12,307,G,782,586
nug12,307,S,870,622
nug12,308,G,802,606
nug12,308,S,828,622
nug12,309,G,728,592
nug12,309,S,738,608
nug12,310,G,822,590
nug12,310,S,876,618
nug12,311,G,852,622
nug12,311,S,744,662
nug12,312,G,866,622
nug12,312,S,880,586
nug12,313,G,770,592
nug12,313,S,762,610
nug12,314,G,890,652
nug12,314,S,842,630
nug12,315,G,754,600
nug12,315,S,786,622
nug12,316,G,916,604
nug12,316,S,844,606
nug12,317,G,850,606
nug12,317,S,860,620
nug12,318,G,868,622
nug12,318,S,808,590
nug12,319,G,824,630
nug12,319,S,836,590
nug12,320,G,710,604
nug12,320,S,904,600
nug12,321,G,796,608
nug12,321,S,806,608
nug12,322,G,832,612
nug12,322,S,774,636
nug12,323,G,714,592
nug12,323,S,818,582
nug12,324,G,690,586
nug12,324,S,778,600
nug12,325,G,890,636
nug12,325,S,794,592
nug12,326,G,702,600
nug12,326,S,838,626
nug12,327,G,730,606
nug12,327,S,784,600
nug12,328,G,720,598
nug12,328,S,726,610
nug12,329,G,782,616
nug12,329,S,778,604
nug12,330,G,890,590
nug12,330,S,832,610
nug12,331,G,818,608
nug12,331,S,852,592
nug12,332,G,824,646
nug12,332,S,894,600
nug12,333,G,822,656
nug12,333,S,738,586
nug12,334,G,830,606
nug12,334,S,876,586
nug12,335,G,874,632
nug12,335,S,810,598
nug12,336,G,800,604
nug12,336,S,906,596
nug12,337,G,752,636
nug12,337,S,832,614
nug12,338,G,792,600
nug12,338,S,710,608
nug12,339,G,802,600
nug12,339,S,814,622
nug12,340,G,860,612
nug12,340,S,944,592
nug12,341,G,838,616
nug12,341,S,820,586
nug12,342,G,840,614
nug12,342,S,740,586
nug12,343,G,788,620
nug12,343,S,800,612
nug12,344,G,776,638
nug12,344,S,766,600
nug12,345,G,906,598
nug12,345,S,854,604
nug12,346,G,746,586
nug12,346,S,816,590
nug12,347,G,762,592
nug12,347,S,876,610
nug12,348,G,888,610
nug12,348,S,828,614
nug12,349,G,712,628
nug12,349,S,872,610
nug12,350,G,818,600
nug12,350,S,898,600
nug12,351,G,808,624
nug12,351,S,806,600
nug12,352,G,796,624
nug12,352,S,798,604
nug12,353,G,818,630
nug12,353,S,780,600
nug12,354,G,830,620
nug12,354,S,836,606
nug12,355,G,792,610
nug12,355,S,848,620
nug12,356,G,878,600
nug12,356,S,860,620
nug12,357,G,764,642
nug12,357,S,834,604
nug12,358,G,856,620
nug12,358,S,762,604
nug12,359,G,768,624
nug12,359,S,760,614
nug12,360,G,788,602
nug12,360,S,860,600
nug12,361,G,796,634
nug12,361,S,792,586
nug12,362,G,816,600
nug12,362,S,880,602
nug12,363,G,788,610
nug12,363,S,774,628
nug12,364,G,816,592
nug12,364,S,878,592
nug12,365,G,866,590
nug12,365,S,772,590
nug12,366,G,786,618
nug12,366,S,742,632
nug12,367,G,794,596
nug12,367,S,942,618
nug12,368,G,932,630
nug12,368,S,834,608
nug12,369,G,720,624
nug12,369,S,836,604
nug12,370,G,840,634
nug12,370,S,782,608
nug12,371,G,810,628
nug12,371,S,806,586
nug12,372,G,876,614
nug12,372,S,848,618
nug12,373,G,772,634
nug12,373,S,792,590
nug12,374,G,812,602
nug12,374,S,758,600
nug12,375,G,758,608
nug12,375,S,798,600
nug12,376,G,828,602
nug12,376,S,842,604
nug12,377,G,848,634
nug12,377,S,876,610
nug12,378,G,774,610
nug12,378,S,808,586
nug12,379,G,890,634
nug12,379,S,870,602
nug12,380,G,902,626
nug12,380,S,832,628
nug12,381,G,784,602
nug12,381,S,822,592
nug12,382,G,888,586
nug12,382,S,760,586
nug12,383,G,738,590
nug12,383,S,820,590
nug12,384,G,832,610
nug12,384,S,846,600
nug12,385,G,814,636
nug12,385,S,848,606
nug12,386,G,772,582
nug12,386,S,788,610
nug12,387,G,816,630
nug12,387,S,880,624
nug12,388,G,758,586
nug12,388,S,736,630
nug12,389,G,732,612
nug12,389,S,720,582
nug12,390,G,794,604
nug12,390,S,702,606
nug12,391,G,766,618
nug12,391,S,862,604
nug12,392,G,850,600
nug12,392,S,728,602
nug12,393,G,808,636
nug12,393,S,944,586
nug12,394,G,822,624
nug12,394,S,824,602
nug12,395,G,874,614
nug12,395,S,852,624
nug12,396,G,826,630
nug12,396,S,880,600
nug12,397,G,854,600
nug12,397,S,770,600
nug12,398,G,860,604
nug12,398,S,864,620
nug12,399,G,776,596
nug12,399,S,794,590
nug15,0,G,1536,1184
nug15,0,S,1428,1188
nug15,1,G,1530,1184
nug15,1,S,1682,1224
nug15,2,G,1550,1162
nug15,2,S,1544,1196
nug15,3,G,1548,1170
nug15,3,S,1594,1208
nug15,4,G,1722,1208
nug15,4,S,1652,1176
nug15,5,G,1602,1186
nug15,5,S,1608,1166
nug15,6,G,1594,1166
nug15,6,S,1628,1240
nug15,7,G,1572,1166
nug15,7,S,1654,1222
nug15,8,G,1584,1188
nug15,8,S,1496,1214
nug15,9,G,1642,1208
nug15,9,S,1512,1180
nug15,10,G,1620,1204
nug15,10,S,1568,1192
nug15,11,G,1636,1226
nug15,11,S,1516,1166
nug15,12,G,1650,1232
nug15,12,S,1536,1264
nug15,13,G,1698,1218
nug15,13,S,1568,1184
nug15,14,G,1478,1186
nug15,14,S,1628,1182
nug15,15,G,1576,1208
nug15,15,S,1764,1210
nug15,16,G,1554,1292
nug15,16,S,1702,1184
nug15,17,G,1434,1186
nug15,17,S,1676,1182
nug15,18,G,1558,1170
nug15,18,S,1548,1198
nug15,19,G,1628,1192
nug15,19,S,1486,1192
nug15,20,G,1500,1262
nug15,20,S,1590,1198
nug15,21,G,1544,1168
nug15,21,S,1556,1212
nug15,22,G,1584,1240
nug15,22,S,1612,1196
nug15,23,G,1668,1216
nug15,23,S,1486,1200
nug15,24,G,1686,1192
nug15,24,S,1524,1182
nug15,25,G,1436,1244
nug15,25,S,1562,1172
nug15,26,G,1760,1174
nug15,26,S,1474,1244
nug15,27,G,1528,1312
nug15,27,S,1630,1212
nug15,28,G,1622,1178
nug15,28,S,1476,1190
nug15,29,G,1556,1150
nug15,29,S,1698,1194
nug15,30,G,1534,1184
nug15,30,S,1538,1162
nug15,31,G,1736,1226
nug15,31,S,1524,1188
nug15,32,G,1726,1192
nug15,32,S,1692,1192
nug15,33,G,1578,1184
nug15,33,S,1602,1226
nug15,34,G,1566,1198
nug15,34,S,1656,1170
nug15,35,G,1526,1196
nug15,35,S,1688,1198
nug15,36,G,1534,1186
nug15,36,S,1502,1232
nug15,37,G,1584,1194
nug15,37,S,1600,1186
nug15,38,G,1706,1196
nug15,38,S,1564,1212
nug15,39,G,1556,1222
nug15,39,S,1580,1214
nug15,40,G,1388,1216
nug15,40,S,1658,1220
nug15,41,G,1606,1248
nug15,41,S,1570,1200
nug15,42,G,1510,1184
nug15,42,S,1550,1258
nug15,43,G,1672,1150
nug15,43,S,1620,1216
nug15,44,G,1656,1174
nug15,44,S,1688,1218
nug15,45,G,1560,1312
nug15,45,S,1594,1152
nug15,46,G,1590,1182
nug15,46,S,1642,1234
nug15,47,G,1628,1280
nug15,47,S,1590,1200
nug15,48,G,1524,1212
nug15,48,S,1488,1188
nug15,49,G,1604,1182
nug15,49,S,1678,1168
nug15,50,G,1624,1234
nug15,50,S,1518,1258
nug15,51,G,1636,1188
nug15,51,S,1596,1200
nug15,52,G,1652,1176
nug15,52,S,1544,1186
nug15,53,G,1504,1196
nug15,53,S,1604,1226
nug15,54,G,1622,1180
nug15,54,S,1606,1182
nug15,55,G,1504,1174
nug15,55,S,1642,1208
nug15,56,G,1608,1182
nug15,56,S,1522,1192
nug15,57,G,1582,1216
nug15,57,S,1558,1272
nug15,58,G,1580,1192
nug15,58,S,1580,1188
nug15,59,G,1662,1232
nug15,59,S,1628,1180
nug15,60,G,1612,1184
nug15,60,S,1526,1170
nug15,61,G,1564,1190
nug15,61,S,1696,1212
nug15,62,G,1686,1226
nug15,62,S,1404,1198
nug15,63,G,1556,1150
nug15,63,S,1600,1174
nug15,64,G,1548,1174
nug15,64,S,1584,1176
nug15,65,G,1608,1198
nug15,65,S,1508,1228
nug15,66,G,1522,1168
nug15,66,S,1648,1216
nug15,67,G,1598,1150
nug15,67,S,1622,1216
nug15,68,G,1630,1182
nug15,68,S,1614,1280
nug15,69,G,1638,1204
nug15,69,S,1570,1192
nug15,70,G,1458,1182
nug15,70,S,1542,1230
nug15,71,G,1554,1178
nug15,71,S,1496,1248
nug15,72,G,1616,1232
nug15,72,S,1626,1160
nug15,73,G,1612,1192
nug15,73,S,1660,1208
nug15,74,G,1564,1230
nug15,74,S,1652,1250
nug15,75,G,1526,1190
nug15,75,S,1620,1150
nug15,76,G,1558,1190
nug15,76,S,1370,1166
nug15,77,G,1644,1216
nug15,77,S,1494,1240
nug15,78,G,1612,1190
nug15,78,S,1732,1244
nug15,79,G,1738,1182
nug15,79,S,1708,1256
nug15,80,G,1654,1150
nug15,80,S,1768,1192
nug15,81,G,1602,1214
nug15,81,S,1764,1212
nug15,82,G,1566,1270
nug15,82,S,1618,1156
nug15,83,G,1540,1162
nug15,83,S,1656,1218
nug15,84,G,1530,1184
nug15,84,S,1614,1192
nug15,85,G,1618,1208
nug15,85,S,1506,1200
nug15,86,G,1590,1182
nug15,86,S,1588,1220
nug15,87,G,1398,1182
nug15,87,S,1590,1160
nug15,88,G,1500,1242
nug15,88,S,1684,1166
nug15,89,G,1616,1150
nug15,89,S,1514,1208
nug15,90,G,1498,1192
nug15,90,S,1546,1190
nug15,91,G,1618,1218
nug15,91,S,1576,1244
nug15,92,G,1536,1182
nug15,92,S,1690,1240
nug15,93,G,1554,1190
nug15,93,S,1546,1204
nug15,94,G,1558,1254
nug15,94,S,1524,1248
nug15,95,G,1572,1186
nug15,95,S,1576,1192
nug15,96,G,1530,1234
nug15,96,S,1590,1190
nug15,97,G,1590,1238
nug15,97,S,1512,1200
nug15,98,G,1618,1214
nug15,98,S,1662,1212
nug15,99,G,1576,1152
nug15,99,S,1688,1186
nug15,100,G,1606,1174
nug15,100,S,1570,1162
nug15,101,G,1552,1226
nug15,101,S,1568,1176
nug15,102,G,1504,1198
nug15,102,S,1558,1168
nug15,103,G,1564,1182
nug15,103,S,1532,1220
nug15,104,G,1604,1222
nug15,104,S,1780,1174
nug15,105,G,1626,1198
nug15,105,S,1654,1228
nug15,106,G,1582,1192
nug15,106,S,1604,1192
nug15,107,G,1556,1150
nug15,107,S,1648,1186
nug15,108,G,1532,1190
nug15,108,S,1634,1212
nug15,109,G,1610,1264
nug15,109,S,1626,1164
nug15,110,G,1430,1206
nug15,110,S,1538,1234
nug15,111,G,1626,1170
nug15,111,S,1580,1248
nug15,112,G,1706,1196
nug15,112,S,1584,1214
nug15,113,G,1552,1266
nug15,113,S,1458,1220
nug15,114,G,1568,1188
nug15,114,S,1584,1166
nug15,115,G,1628,1222
nug15,115,S,1492,1196
nug15,116,G,1640,1168
nug15,116,S,1812,1208
nug15,117,G,1674,1188
nug15,117,S,1574,1214
nug15,118,G,1620,1186
nug15,118,S,1514,1246
nug15,119,G,1552,1174
nug15,119,S,1618,1232
nug15,120,G,1540,1226
nug15,120,S,1604,1176
nug15,121,G,1488,1214
nug15,121,S,1412,1160
nug15,122,G,1614,1188
nug15,122,S,1724,1226
nug15,123,G,1720,1214
nug15,123,S,1744,1152
nug15,124,G,1706,1196
nug15,124,S,1586,1176
nug15,125,G,1462,1232
nug15,125,S,1736,1278
nug15,126,G,1588,1186
nug15,126,S,1488,1262
nug15,127,G,1640,1186
nug15,127,S,1570,1272
nug15,128,G,1592,1182
nug15,128,S,1570,1196
nug15,129,G,1722,1150
nug15,129,S,1616,1210
nug15,130,G,1512,1246
nug15,130,S,1750,1194
nug15,131,G,1608,1206
nug15,131,S,1586,1212
nug15,132,G,1632,1202
nug15,132,S,1620,1174
nug15,133,G,1546,1276
nug15,133,S,1658,1242
nug15,134,G,1574,1164
nug15,134,S,1412,1180
nug15,135,G,1516,1150
nug15,135,S,1726,1168
nug15,136,G,1452,1210
nug15,136,S,1440,1184
nug15,137,G,1536,1202
nug15,137,S,1518,1190
nug15,138,G,1616,1182
nug15,138,S,1660,1222
nug15,139,G,1590,1186
nug15,139,S,1466,1190
nug15,140,G,1752,1162
nug15,140,S,1636,1226
nug15,141,G,1610,1238
nug15,141,S,1584,1208
nug15,142,G,1544,1240
nug15,142,S,1442,1218
nug15,143,G,1590,1182
nug15,143,S,1578,1192
nug15,144,G,1544,1200
nug15,144,S,1492,1182
nug15,145,G,1730,1240
nug15,145,S,1618,1216
nug15,146,G,1614,1194
nug15,146,S,1580,1224
nug15,147,G,1600,1162
nug15,147,S,1584,1172
nug15,148,G,1648,1186
nug15,148,S,1534,1176
nug15,149,G,1630,1210
nug15,149,S,1628,1194
nug15,150,G,1716,1186
nug15,150,S,1482,1200
nug15,151,G,1514,1208
nug15,151,S,1624,1166
nug15,152,G,1648,1222
nug15,152,S,1542,1230
nug15,153,G,1664,1196
nug15,153,S,1552,1326
nug15,154,G,1562,1212
nug15,154,S,1580,1206
nug15,155,G,1718,1186
nug15,155,S,1524,1198
nug15,156,G,1612,1210
nug15,156,S,1572,1192
nug15,157,G,1510,1266
nug15,157,S,1478,1220
nug15,158,G,1570,1176
nug15,158,S,1642,1208
nug15,159,G,1660,1218
nug15,159,S,1622,1174
nug15,160,G,1526,1188
nug15,160,S,1632,1188
nug15,161,G,1538,1188
nug15,161,S,1562,1150
nug15,162,G,1704,1218
nug15,162,S,1692,1250
nug15,163,G,1680,1224
nug15,163,S,1680,1234
nug15,164,G,1696,1176
nug15,164,S,1536,1248
nug15,165,G,1542,1188
nug15,165,S,1654,1248
nug15,166,G,1630,1174
nug15,166,S,1690,1160
nug15,167,G,1644,1182
nug15,167,S,1608,1202
nug15,168,G,1628,1278
nug15,168,S,1614,1168
nug15,169,G,1624,1160
nug15,169,S,1598,1192
nug15,170,G,1566,1208
nug15,170,S,1630,1186
nug15,171,G,1656,1198
nug15,171,S,1660,1174
nug15,172,G,1656,1188
nug15,172,S,1512,1170
nug15,173,G,1620,1232
nug15,173,S,1610,1166
nug15,174,G,1552,1222
nug15,174,S,1622,1190
nug15,175,G,1576,1150
nug15,175,S,1542,1236
nug15,176,G,1642,1216
nug15,176,S,1518,1192
nug15,177,G,1678,1224
nug15,177,S,1634,1254
nug15,178,G,1588,1184
nug15,178,S,1642,1216
nug15,179,G,1644,1188
nug15,179,S,1554,1252
nug15,180,G,1576,1180
nug15,180,S,1480,1170
nug15,181,G,1520,1156
nug15,181,S,1560,1218
nug15,182,G,1658,1178
nug15,182,S,1588,1200
nug15,183,G,1450,1202
nug15,183,S,1704,1184
nug15,184,G,1458,1254
nug15,184,S,1516,1266
nug15,185,G,1638,1182
nug15,185,S,1556,1202
nug15,186,G,1502,1178
nug15,186,S,1592,1174
nug15,187,G,1560,1264
nug15,187,S,1542,1232
nug15,188,G,1434,1190
nug15,188,S,1592,1208
nug15,189,G,1816,1184
nug15,189,S,1482,1224
nug15,190,G,1562,1204
nug15,190,S,1612,1162
nug15,191,G,1510,1166
nug15,191,S,1582,1168
nug15,192,G,1572,1174
nug15,192,S,1622,1178
nug15,193,G,1514,1186
nug15,193,S,1572,1170
nug15,194,G,1556,1162
nug15,194,S,1596,1198
nug15,195,G,1630,1162
nug15,195,S,1440,1240
nug15,196,G,1596,1212
nug15,196,S,1494,1168
nug15,197,G,1660,1206
nug15,197,S,1506,1188
nug15,198,G,1592,1192
nug15,198,S,1640,1184
nug15,199,G,1520,1214
nug15,199,S,1544,1232
nug15,200,G,1710,1232
nug15,200,S,1706,1218
nug15,201,G,1650,1278
nug15,201,S,1442,1208
nug15,202,G,1396,1218
nug15,202,S,1590,1224
nug15,203,G,1614,1208
nug15,203,S,1500,1162
nug15,204,G,1560,1212
nug15,204,S,1602,1176
nug15,205,G,1644,1186
nug15,205,S,1486,1194
nug15,206,G,1512,1266
nug15,206,S,1668,1162
nug15,207,G,1524,1190
nug15,207,S,1614,1250
nug15,208,G,1478,1174
nug15,208,S,1544,1186
nug15,209,G,1650,1168
nug15,209,S,1442,1184
nug15,210,G,1448,1216
nug15,210,S,1666,1242
nug15,211,G,1752,1202
nug15,211,S,1546,1192
nug15,212,G,1568,1194
nug15,212,S,1550,1222
nug15,213,G,1588,1182
nug15,213,S,1560,1200
nug15,214,G,1704,1204
nug15,214,S,1548,1204
nug15,215,G,1544,1180
nug15,215,S,1634,1216
nug15,216,G,1624,1186
nug15,216,S,1456,1166
nug15,217,G,1624,1166
nug15,217,S,1648,1208
nug15,218,G,1556,1196
nug15,218,S,1692,1218
nug15,219,G,1590,1210
nug15,219,S,1630,1166
nug15,220,G,1598,1204
nug15,220,S,1614,1176
nug15,221,G,1660,1184
nug15,221,S,1670,1196
nug15,222,G,1528,1182
nug15,222,S,1570,1186
nug15,223,G,1776,1180
nug15,223,S,1642,1220
nug15,224,G,1654,1178
nug15,224,S,1530,1194
nug15,225,G,1480,1210
nug15,225,S,1580,1196
nug15,226,G,1622,1182
nug15,226,S,1518,1176
nug15,227,G,1520,1190
nug15,227,S,1582,1228
nug15,228,G,1578,1232
nug15,228,S,1628,1210
nug15,229,G,1578,1162
nug15,229,S,1572,1192
nug15,230,G,1616,1222
nug15,230,S,1626,1256
nug15,231,G,1706,1228
nug15,231,S,1606,1218
nug15,232,G,1592,1202
nug15,232,S,1560,1212
nug15,233,G,1548,1250
nug15,233,S,1572,1208
nug15,234,G,1632,1218
nug15,234,S,1532,1220
nug15,235,G,1732,1256
nug15,235,S,1476,1192
nug15,236,G,1504,1152
nug15,236,S,1454,1188
nug15,237,G,1634,1204
nug15,237,S,1534,1200
nug15,238,G,1654,1162
nug15,238,S,1570,1174
nug15,239,G,1642,1184
nug15,239,S,1638,1244
nug15,240,G,1448,1214
nug15,240,S,1660,1156
nug15,241,G,1466,1184
nug15,241,S,1578,1166
nug15,242,G,1584,1232
nug15,242,S,1598,1224
nug15,243,G,1576,1220
nug15,243,S,1726,1150
nug15,244,G,1618,1286
nug15,244,S,1572,1160
nug15,245,G,1694,1206
nug15,245,S,1530,1274
nug15,246,G,1578,1198
nug15,246,S,1560,1170
nug15,247,G,1566,1184
nug15,247,S,1652,1222
nug15,248,G,1568,1196
nug15,248,S,1568,1174
nug15,249,G,1634,1150
nug15,249,S,1592,1160
nug15,250,G,1640,1176
nug15,250,S,1682,1222
nug15,251,G,1634,1212
nug15,251,S,1648,1174
nug15,252,G,1670,1178
nug15,252,S,1594,1226
nug15,253,G,1454,1184
nug15,253,S,1596,1196
nug15,254,G,1576,1206
nug15,254,S,1530,1166
nug15,255,G,1772,1170
nug15,255,S,1594,1244
nug15,256,G,1594,1216
nug15,256,S,1486,1222
nug15,257,G,1576,1190
nug15,257,S,1498,1166
nug15,258,G,1628,1226
nug15,258,S,1602,1228
nug15,259,G,1602,1188
nug15,259,S,1630,1214
nug15,260,G,1566,1176
nug15,260,S,1596,1196
nug15,261,G,1512,1174
nug15,261,S,1586,1166
nug15,262,G,1526,1212
nug15,262,S,1576,1238
nug15,263,G,1588,1192
nug15,263,S,1566,1152
nug15,264,G,1566,1162
nug15,264,S,1658,1218
nug15,265,G,1630,1208
nug15,265,S,1556,1168
nug15,266,G,1672,1168
nug15,266,S,1720,1248
nug15,267,G,1698,1272
nug15,267,S,1644,1218
nug15,268,G,1640,1160
nug15,268,S,1642,1238
nug15,269,G,1584,1182
nug15,269,S,1494,1188
nug15,270,G,1496,1196
nug15,270,S,1670,1166
nug15,271,G,1624,1160
nug15,271,S,1568,1204
nug15,272,G,1514,1204
nug15,272,S,1506,1210
nug15,273,G,1602,1204
nug15,273,S,1532,1214
nug15,274,G,1594,1202
nug15,274,S,1552,1230
nug15,275,G,1538,1244
nug15,275,S,1504,1156
nug15,276,G,1558,1242
nug15,276,S,1672,1186
nug15,277,G,1594,1170
nug15,277,S,1674,1176
nug15,278,G,1550,1216
nug15,278,S,1746,1232
nug15,279,G,1588,1260
nug15,279,S,1588,1186
nug15,280,G,1650,1216
nug15,280,S,1716,1222
nug15,281,G,1624,1192
nug15,281,S,1552,1210
nug15,282,G,1484,1178
nug15,282,S,1660,1180
nug15,283,G,1652,1220
nug15,283,S,1726,1202
nug15,284,G,1578,1160
nug15,284,S,1548,1204
nug15,285,G,1672,1242
nug15,285,S,1570,1184
nug15,286,G,1662,1244
nug15,286,S,1600,1254
nug15,287,G,1498,1184
nug15,287,S,1504,1206
nug15,288,G,1618,1254
nug15,288,S,1670,1188
nug15,289,G,1688,1184
nug15,289,S,1712,1186
nug15,290,G,1534,1202
nug15,290,S,1534,1212
nug15,291,G,1596,1202
nug15,291,S,1684,1182
nug15,292,G,1710,1246
nug15,292,S,1520,1160
nug15,293,G,1632,1184
nug15,293,S,1464,1208
nug15,294,G,1618,1266
nug15,294,S,1602,1166
